chr	res	node	FDR	emp.pval
chr5	5kb	5kb_4_6_52080000_52095000	0.01	0.00000999990000099999
chr5	5kb	5kb_2_1_65460000_65465000	0.01	0.000639993600063999
chr5	5kb	5kb_2_1_74350000_74355000	0.01	0.002859971400286
chr5	5kb	5kb_5_10_78785000_78805000	0.01	0.0000499995000049999
chr5	5kb	5kb_3_3_77825000_77835000	0.01	0.00000999990000099999
chr5	5kb	5kb_4_6_82760000_82775000	0.01	0.00000999990000099999
chr5	5kb	5kb_3_3_82825000_82835000	0.01	0.00000999990000099999
chr5	5kb	5kb_4_6_83670000_83685000	0.01	0.00000999990000099999
chr5	5kb	5kb_2_1_86560000_86565000	0.01	0.0000899991000089999
chr5	5kb	5kb_6_15_89770000_89795000	0.01	0.000179998200018
chr6	500kb	500kb_3_3_63000000_64000000	0.01	0.000949990500094999
chr6	500kb	500kb_26_325_137500000_159000000	0.01	0.00000999990000099999
chr6	500kb	500kb_16_120_105500000_113500000	0.01	0.00000999990000099999
chr6	500kb	500kb_29_406_4000000_18000000	0.01	0.00000999990000099999
chr6	500kb	500kb_18_153_4000000_12500000	0.01	0.00000999990000099999
chr6	500kb	500kb_11_55_13000000_18000000	0.01	0.00000999990000099999
chr6	500kb	500kb_28_378_30500000_44000000	0.01	0.00000999990000099999
chr6	500kb	500kb_12_66_30500000_36000000	0.01	0.00000999990000099999
chr6	500kb	500kb_16_120_36500000_44000000	0.01	0.000129998700013
chr6	500kb	500kb_3_3_2500000_3500000	0.01	0.000229997700023
chr6	100kb	100kb_20_190_74500000_76400000	0.01	0.000039999600004
chr6	100kb	100kb_15_105_158000000_159400000	0.01	0.000019999800002
chr6	100kb	100kb_35_595_142000000_145400000	0.01	0.000139998600014
chr6	100kb	100kb_16_120_137500000_139000000	0.01	0.00000999990000099999
chr6	100kb	100kb_19_171_111600000_113900000	0.01	0.00000999990000099999
chr6	100kb	100kb_22_231_10800000_12900000	0.01	0.000039999600004
chr6	100kb	100kb_11_55_30500000_31500000	0.01	0.00000999990000099999
chr6	100kb	100kb_2_1_31600000_31700000	0.01	0.00000999990000099999
chr6	100kb	100kb_11_55_32200000_33200000	0.01	0.000139998600014
chr6	100kb	100kb_30_435_36500000_44400000	0.01	0.00000999990000099999
chr6	100kb	100kb_17_136_36500000_43100000	0.01	0.00000999990000099999
chr6	100kb	100kb_13_78_43200000_44400000	0.01	0.000019999800002
chr6	50kb	50kb_8_28_89700000_90050000	0.01	0.0000699993000069999
chr6	50kb	50kb_4_6_86050000_86200000	0.01	0.00000999990000099999
chr6	50kb	50kb_7_21_83000000_83300000	0.01	0.00000999990000099999
chr6	50kb	50kb_5_10_83000000_83200000	0.01	0.00000999990000099999
chr6	50kb	50kb_3_3_75800000_75900000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_64000000_64250000	0.01	0.00000999990000099999
chr6	50kb	50kb_4_6_64100000_64250000	0.01	0.00000999990000099999
chr6	50kb	50kb_3_3_158150000_158250000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_159100000_159350000	0.01	0.00000999990000099999
chr6	50kb	50kb_8_28_144400000_144750000	0.01	0.000039999600004
chr6	50kb	50kb_6_15_143100000_143350000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_138000000_138250000	0.01	0.00000999990000099999
chr6	50kb	50kb_3_3_138300000_138400000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_106200000_106450000	0.01	0.0000799992000079999
chr6	50kb	50kb_6_15_106750000_107000000	0.01	0.000019999800002
chr6	50kb	50kb_8_28_111600000_111950000	0.01	0.000439995600044
chr6	50kb	50kb_6_15_113700000_113950000	0.01	0.00000999990000099999
chr6	50kb	50kb_3_3_110400000_110500000	0.01	0.00000999990000099999
chr6	50kb	50kb_5_10_122650000_122850000	0.01	0.002239977600224
chr6	50kb	50kb_3_3_122650000_122750000	0.01	0.000319996800032
chr6	50kb	50kb_6_15_163350000_164300000	0.01	0.0000599994000059999
chr6	50kb	50kb_5_10_163350000_163800000	0.01	0.000019999800002
chr6	50kb	50kb_14_91_159500000_160150000	0.01	0.00000999990000099999
chr6	50kb	50kb_4_6_159500000_160150000	0.01	0.00000999990000099999
chr6	50kb	50kb_2_1_160100000_160150000	0.01	0.00000999990000099999
chr6	50kb	50kb_4_6_24550000_24700000	0.01	0.000029999700003
chr6	50kb	50kb_2_1_24650000_24700000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_7300000_7550000	0.01	0.00000999990000099999
chr6	50kb	50kb_8_28_6750000_7100000	0.01	0.0000599994000059999
chr6	50kb	50kb_8_28_10050000_10400000	0.01	0.0000599994000059999
chr6	50kb	50kb_7_21_12250000_12550000	0.01	0.00000999990000099999
chr6	50kb	50kb_7_21_11700000_12000000	0.01	0.00000999990000099999
chr6	50kb	50kb_7_21_18150000_18450000	0.01	0.00000999990000099999
chr6	50kb	50kb_4_6_18300000_18450000	0.01	0.000239997600024
chr6	50kb	50kb_3_3_18150000_18250000	0.01	0.00000999990000099999
chr6	50kb	50kb_3_3_14700000_14800000	0.01	0.00000999990000099999
chr6	50kb	50kb_2_1_13650000_13700000	0.01	0.0000699993000069999
chr6	50kb	50kb_6_15_56200000_56450000	0.01	0.00000999990000099999
chr6	50kb	50kb_7_21_45350000_45650000	0.01	0.00000999990000099999
chr6	50kb	50kb_5_10_30500000_30700000	0.01	0.00000999990000099999
chr6	50kb	50kb_10_45_32800000_33250000	0.01	0.00000999990000099999
chr6	50kb	50kb_4_6_32800000_32950000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_33000000_33250000	0.01	0.00000999990000099999
chr6	50kb	50kb_10_45_43600000_44050000	0.01	0.00000999990000099999
chr6	50kb	50kb_6_15_3700000_3950000	0.01	0.00000999990000099999
chr6	50kb	50kb_2_1_27800000_27850000	0.01	0.001029989700103
chr6	10kb	10kb_14_91_89700000_89840000	0.01	0.00000999990000099999
chr6	10kb	10kb_9_36_89700000_89780000	0.01	0.00000999990000099999
chr6	10kb	10kb_5_10_89790000_89840000	0.01	0.000519994800051999
chr6	10kb	10kb_3_3_88400000_88420000	0.01	0.0000599994000059999
chr6	10kb	10kb_12_66_86070000_86180000	0.01	0.00000999990000099999
chr6	10kb	10kb_5_10_86140000_86180000	0.01	0.00000999990000099999
chr6	10kb	10kb_5_10_75750000_75790000	0.01	0.000869991300086999
chr6	10kb	10kb_11_55_75800000_75900000	0.01	0.00000999990000099999
chr6	10kb	10kb_5_10_75860000_75900000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_75800000_75850000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_64240000_64290000	0.01	0.00000999990000099999
chr6	10kb	10kb_2_1_64280000_64290000	0.01	0.00000999990000099999
chr6	10kb	10kb_18_153_159220000_159390000	0.01	0.0000899991000089999
chr6	10kb	10kb_8_28_159220000_159290000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_159180000_159210000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_144570000_144600000	0.01	0.00000999990000099999
chr6	10kb	10kb_8_28_143190000_143260000	0.01	0.00000999990000099999
chr6	10kb	10kb_8_28_138190000_138260000	0.01	0.00000999990000099999
chr6	10kb	10kb_15_105_106890000_107030000	0.01	0.00000999990000099999
chr6	10kb	10kb_10_45_106900000_106990000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_113960000_113990000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_110400000_110430000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_126230000_126280000	0.01	0.001359986400136
chr6	10kb	10kb_3_3_122770000_122790000	0.01	0.000769992300076999
chr6	10kb	10kb_11_55_114090000_114190000	0.01	0.00000999990000099999
chr6	10kb	10kb_3_3_114170000_114190000	0.01	0.00000999990000099999
chr6	10kb	10kb_3_3_161840000_161860000	0.01	0.000989990100098999
chr6	10kb	10kb_6_15_7300000_7590000	0.01	0.00000999990000099999
chr6	10kb	10kb_2_1_7150000_7160000	0.01	0.000189998100019
chr6	10kb	10kb_5_10_4010000_4050000	0.01	0.000339996600034
chr6	10kb	10kb_4_6_10400000_10440000	0.01	0.00000999990000099999
chr6	10kb	10kb_3_3_12260000_12280000	0.01	0.000389996100039
chr6	10kb	10kb_6_15_11990000_12040000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_11770000_11800000	0.01	0.00000999990000099999
chr6	10kb	10kb_3_3_18230000_18250000	0.01	0.00000999990000099999
chr6	10kb	10kb_2_1_18240000_18250000	0.01	0.00000999990000099999
chr6	10kb	10kb_7_21_17680000_17740000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_14700000_14730000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_15010000_15060000	0.01	0.000639993600063999
chr6	10kb	10kb_3_3_15010000_15030000	0.01	0.000349996500035
chr6	10kb	10kb_4_6_56460000_56490000	0.01	0.00000999990000099999
chr6	10kb	10kb_3_3_45380000_45400000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_35310000_35360000	0.01	0.0000799992000079999
chr6	10kb	10kb_9_36_33300000_33390000	0.01	0.0000499995000049999
chr6	10kb	10kb_5_10_33350000_33390000	0.01	0.0000699993000069999
chr6	10kb	10kb_11_55_30640000_30740000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_30640000_30690000	0.01	0.00000999990000099999
chr6	10kb	10kb_5_10_30700000_30740000	0.01	0.00000999990000099999
chr6	10kb	10kb_6_15_31740000_31790000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_31600000_31630000	0.01	0.00000999990000099999
chr6	10kb	10kb_2_1_31620000_31630000	0.01	0.000179998200018
chr6	10kb	10kb_2_1_31600000_31610000	0.01	0.00000999990000099999
chr6	10kb	10kb_4_6_32910000_32940000	0.01	0.000039999600004
chr6	10kb	10kb_6_15_33220000_33290000	0.01	0.0000899991000089999
chr6	10kb	10kb_3_3_42740000_42760000	0.01	0.00000999990000099999
chr6	10kb	10kb_13_78_43890000_44030000	0.01	0.000119998800012
chr6	10kb	10kb_7_21_43960000_44030000	0.01	0.000019999800002
chr6	10kb	10kb_5_10_44050000_44090000	0.01	0.00000999990000099999
chr6	10kb	10kb_9_36_1600000_1680000	0.01	0.000879991200087999
chr6	10kb	10kb_3_3_1600000_1620000	0.01	0.000119998800012
chr6	10kb	10kb_9_36_3750000_3830000	0.01	0.00000999990000099999
chr6	10kb	10kb_10_45_2750000_2840000	0.01	0.000019999800002
chr6	10kb	10kb_6_15_2790000_2840000	0.01	0.00000999990000099999
chr6	5kb	5kb_17_136_89700000_89785000	0.01	0.00000999990000099999
chr6	5kb	5kb_9_36_89745000_89785000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_89745000_89765000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_89790000_89815000	0.01	0.001169988300117
chr6	5kb	5kb_3_3_89790000_89800000	0.01	0.000169998300017
chr6	5kb	5kb_2_1_89790000_89795000	0.01	0.000139998600014
chr6	5kb	5kb_3_3_88400000_88410000	0.01	0.0000999990000099999
chr6	5kb	5kb_2_1_88405000_88410000	0.01	0.0000699993000069999
chr6	5kb	5kb_4_6_83060000_83075000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_83070000_83075000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_75780000_75795000	0.01	0.000119998800012
chr6	5kb	5kb_2_1_75790000_75795000	0.01	0.000679993200067999
chr6	5kb	5kb_5_10_75860000_75880000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_75875000_75880000	0.01	0.0000699993000069999
chr6	5kb	5kb_3_3_75860000_75870000	0.01	0.000259997400026
chr6	5kb	5kb_5_10_75885000_75905000	0.01	0.000449995500045
chr6	5kb	5kb_3_3_75885000_75895000	0.01	0.000179998200018
chr6	5kb	5kb_2_1_75885000_75890000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_75800000_75825000	0.01	0.000159998400016
chr6	5kb	5kb_4_6_75810000_75825000	0.01	0.0000499995000049999
chr6	5kb	5kb_2_1_75820000_75825000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_75840000_75855000	0.01	0.000029999700003
chr6	5kb	5kb_2_1_75850000_75855000	0.01	0.000029999700003
chr6	5kb	5kb_2_1_149460000_149465000	0.01	0.000219997800022
chr6	5kb	5kb_6_15_151700000_151725000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_151700000_151710000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_158180000_158245000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_158180000_158245000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_158125000_158145000	0.01	0.002619973800262
chr6	5kb	5kb_3_3_158135000_158145000	0.01	0.000629993700062999
chr6	5kb	5kb_7_21_159240000_159270000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_159255000_159270000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_159200000_159215000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_159200000_159205000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_159180000_159195000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_159190000_159195000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_144060000_144065000	0.01	0.000489995100048999
chr6	5kb	5kb_7_21_143190000_143220000	0.01	0.000019999800002
chr6	5kb	5kb_4_6_143205000_143220000	0.01	0.000039999600004
chr6	5kb	5kb_5_10_143245000_143265000	0.01	0.00000999990000099999
chr6	5kb	5kb_7_21_138190000_138265000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_138190000_138210000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_138190000_138195000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_138145000_138165000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_138145000_138150000	0.01	0.00000999990000099999
chr6	5kb	5kb_10_45_138330000_138425000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_138410000_138425000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_138420000_138425000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_138410000_138415000	0.01	0.0000799992000079999
chr6	5kb	5kb_6_15_138330000_138355000	0.01	0.0000599994000059999
chr6	5kb	5kb_3_3_138345000_138355000	0.01	0.000019999800002
chr6	5kb	5kb_3_3_106410000_106420000	0.01	0.000679993200067999
chr6	5kb	5kb_2_1_106410000_106415000	0.01	0.000259997400026
chr6	5kb	5kb_19_171_106900000_106995000	0.01	0.00000999990000099999
chr6	5kb	5kb_8_28_106955000_106995000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_106955000_106970000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_106955000_106960000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_112085000_112105000	0.01	0.000539994600053999
chr6	5kb	5kb_3_3_112085000_112095000	0.01	0.0000799992000079999
chr6	5kb	5kb_3_3_113960000_113970000	0.01	0.000039999600004
chr6	5kb	5kb_2_1_113965000_113970000	0.01	0.000019999800002
chr6	5kb	5kb_4_6_125420000_125435000	0.01	0.00139998600014
chr6	5kb	5kb_2_1_125420000_125425000	0.01	0.000239997600024
chr6	5kb	5kb_3_3_114170000_114180000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_114175000_114180000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_116705000_116710000	0.01	0.000029999700003
chr6	5kb	5kb_5_10_169550000_169570000	0.01	0.000209997900021
chr6	5kb	5kb_3_3_169550000_169560000	0.01	0.000039999600004
chr6	5kb	5kb_3_3_166770000_166795000	0.01	0.000539994600053999
chr6	5kb	5kb_2_1_166790000_166795000	0.01	0.000389996100039
chr6	5kb	5kb_3_3_161855000_161865000	0.01	0.000119998800012
chr6	5kb	5kb_2_1_161855000_161860000	0.01	0.000039999600004
chr6	5kb	5kb_3_3_163775000_163785000	0.01	0.000589994100058999
chr6	5kb	5kb_5_10_160100000_160120000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_160100000_160105000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_6460000_6475000	0.01	0.002669973300267
chr6	5kb	5kb_2_1_6460000_6465000	0.01	0.000409995900041
chr6	5kb	5kb_3_3_7570000_7580000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_7570000_7575000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_4010000_4030000	0.01	0.000019999800002
chr6	5kb	5kb_3_3_4020000_4030000	0.01	0.0000999990000099999
chr6	5kb	5kb_4_6_10400000_10415000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_10410000_10415000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_10400000_10405000	0.01	0.0000499995000049999
chr6	5kb	5kb_6_15_11340000_11365000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_11340000_11350000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_12320000_12340000	0.01	0.002479975200248
chr6	5kb	5kb_2_1_12320000_12325000	0.01	0.000259997400026
chr6	5kb	5kb_4_6_11990000_12005000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_12000000_12005000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_11740000_11765000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_11755000_11765000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_11770000_11785000	0.01	0.000179998200018
chr6	5kb	5kb_2_1_11770000_11775000	0.01	0.000019999800002
chr6	5kb	5kb_9_36_17705000_17745000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_17705000_17725000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_17705000_17710000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_14730000_14735000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_14700000_14710000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_14705000_14710000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_15010000_15020000	0.01	0.000029999700003
chr6	5kb	5kb_2_1_15015000_15020000	0.01	0.000029999700003
chr6	5kb	5kb_5_10_56475000_56495000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_56475000_56485000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_56480000_56485000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_56490000_56495000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_56800000_56815000	0.01	0.000189998100019
chr6	5kb	5kb_2_1_56810000_56815000	0.01	0.000109998900011
chr6	5kb	5kb_12_66_74230000_74285000	0.01	0.000029999700003
chr6	5kb	5kb_6_15_74230000_74255000	0.01	0.000029999700003
chr6	5kb	5kb_3_3_74230000_74240000	0.01	0.000019999800002
chr6	5kb	5kb_4_6_33380000_33395000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_33390000_33395000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_31590000_31595000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_30685000_30695000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_30690000_30695000	0.01	0.00000999990000099999
chr6	5kb	5kb_7_21_30715000_30745000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_30735000_30745000	0.01	0.000029999700003
chr6	5kb	5kb_4_6_30715000_30730000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_30715000_30720000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_31760000_31780000	0.01	0.000269997300027
chr6	5kb	5kb_3_3_31760000_31770000	0.01	0.00000999990000099999
chr6	5kb	5kb_4_6_33280000_33295000	0.01	0.000029999700003
chr6	5kb	5kb_2_1_33280000_33285000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_36545000_36565000	0.01	0.000669993300066999
chr6	5kb	5kb_2_1_36560000_36565000	0.01	0.00029999700003
chr6	5kb	5kb_4_6_42750000_42765000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_42750000_42755000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_44025000_44035000	0.01	0.0000799992000079999
chr6	5kb	5kb_6_15_43980000_44005000	0.01	0.000939990600093999
chr6	5kb	5kb_3_3_43995000_44005000	0.01	0.001269987300127
chr6	5kb	5kb_2_1_44000000_44005000	0.01	0.000309996900031
chr6	5kb	5kb_6_15_44070000_44095000	0.01	0.00000999990000099999
chr6	5kb	5kb_3_3_44085000_44095000	0.01	0.00000999990000099999
chr6	5kb	5kb_12_66_37070000_37125000	0.01	0.000619993800061999
chr6	5kb	5kb_6_15_37100000_37125000	0.01	0.000439995600044
chr6	5kb	5kb_4_6_37100000_37115000	0.01	0.000119998800012
chr6	5kb	5kb_2_1_37100000_37105000	0.01	0.000019999800002
chr6	5kb	5kb_7_21_2815000_2845000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_2815000_2835000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_2830000_2835000	0.01	0.0000699993000069999
chr6	5kb	5kb_6_15_86160000_86185000	0.01	0.000039999600004
chr6	5kb	5kb_3_3_86300000_86310000	0.01	0.003329966700333
chr6	5kb	5kb_2_1_64280000_64285000	0.01	0.000019999800002
chr6	5kb	5kb_6_15_128510000_128535000	0.01	0.000989990100098999
chr6	5kb	5kb_2_1_129810000_129815000	0.01	0.00209997900021
chr6	5kb	5kb_5_10_144585000_144605000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_108520000_108545000	0.01	0.002289977100229
chr6	5kb	5kb_3_3_108275000_108285000	0.01	0.000119998800012
chr6	5kb	5kb_3_3_106240000_106250000	0.01	0.000669993300066999
chr6	5kb	5kb_12_66_105990000_106045000	0.01	0.0000699993000069999
chr6	5kb	5kb_2_1_111800000_111805000	0.01	0.0000599994000059999
chr6	5kb	5kb_4_6_111910000_111925000	0.01	0.003839961600384
chr6	5kb	5kb_3_3_113945000_113955000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_113975000_113995000	0.01	0.000209997900021
chr6	5kb	5kb_2_1_110420000_110425000	0.01	0.00000999990000099999
chr6	5kb	5kb_8_28_126230000_126265000	0.01	0.001309986900131
chr6	5kb	5kb_2_1_122770000_122775000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_119210000_119215000	0.01	0.0000699993000069999
chr6	5kb	5kb_2_1_146860000_146865000	0.01	0.000309996900031
chr6	5kb	5kb_3_3_147520000_147530000	0.01	0.001379986200138
chr6	5kb	5kb_2_1_152080000_152085000	0.01	0.000419995800042
chr6	5kb	5kb_2_1_163830000_163835000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_24720000_24745000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_21020000_21025000	0.01	0.000389996100039
chr6	5kb	5kb_3_3_7150000_7160000	0.01	0.001019989800102
chr6	5kb	5kb_4_6_6800000_6815000	0.01	0.001719982800172
chr6	5kb	5kb_4_6_12260000_12285000	0.01	0.000219997800022
chr6	5kb	5kb_4_6_11790000_11805000	0.01	0.00000999990000099999
chr6	5kb	5kb_6_15_18330000_18395000	0.01	0.000029999700003
chr6	5kb	5kb_2_1_18250000_18255000	0.01	0.00000999990000099999
chr6	5kb	5kb_5_10_13700000_13720000	0.01	0.00000999990000099999
chr6	5kb	5kb_8_28_47240000_47275000	0.01	0.001209987900121
chr6	5kb	5kb_3_3_44620000_44630000	0.01	0.000599994000059999
chr6	5kb	5kb_4_6_45390000_45405000	0.01	0.00000999990000099999
chr6	5kb	5kb_7_21_35335000_35365000	0.01	0.001979980200198
chr6	5kb	5kb_2_1_31630000_31635000	0.01	0.00019999800002
chr6	5kb	5kb_2_1_31610000_31615000	0.01	0.00000999990000099999
chr6	5kb	5kb_2_1_32940000_32945000	0.01	0.001139988600114
chr6	5kb	5kb_3_3_42710000_42720000	0.01	0.000939990600093999
chr6	5kb	5kb_4_6_1950000_1965000	0.01	0.003339966600334
chr6	5kb	5kb_3_3_1600000_1610000	0.01	0.000719992800071999
chr6	5kb	5kb_8_28_3750000_3785000	0.01	0.000019999800002
chr6	5kb	5kb_6_15_27805000_27830000	0.01	0.000469995300047
chr7	500kb	500kb_21_210_28500000_47500000	0.01	0.000019999800002
chr7	500kb	500kb_7_21_19500000_22500000	0.01	0.000039999600004
chr7	500kb	500kb_7_21_2500000_8000000	0.01	0.00000999990000099999
chr7	500kb	500kb_15_105_23000000_36000000	0.01	0.00000999990000099999
chr7	500kb	500kb_8_28_104500000_108000000	0.01	0.00000999990000099999
chr7	500kb	500kb_3_3_91500000_97500000	0.01	0.00000999990000099999
chr7	500kb	500kb_2_1_100000000_100500000	0.01	0.00000999990000099999
chr7	500kb	500kb_2_1_75000000_75500000	0.01	0.000179998200018
chr7	500kb	500kb_2_1_66000000_77000000	0.01	0.00000999990000099999
chr7	500kb	500kb_8_28_116000000_151500000	0.01	0.00039999600004
chr7	500kb	500kb_5_10_137500000_140000000	0.01	0.0000499995000049999
chr7	500kb	500kb_14_91_128000000_134500000	0.01	0.00000999990000099999
